Doc.fact.,ClFac,OrgVt,CDis,Fechacompra,Año,zona de ventas ,IDCliente,cantidadComprada,UMB,SKU,Descripción de SKU,NombreCliente,Grupo de vendedores,Grupo de materiales 1,Grupo de materiales 3,Grupo de materiales 4
EP0170863,ZFNA,1000,10,5/30/2025,2025,209,102160,259.200,M2,203044,TRENTINO 60X60 PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0170863,ZFNA,1000,10,5/30/2025,2025,209,102160,259.200,M2,203061,ITRIA BEIGE 60X60 PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,167.670,M2,263045,VATICANO 58.4 X118.4 GB RECT,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceranatto,MARMOL,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,167.670,M2,263038,PICASSO 58.4 X118.4 GB RECT,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,0.000,M2,263038,PICASSO 58.4 X118.4 GB RECT,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,0.000,M2,263038,PICASSO 58.4 X118.4 GB RECT,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,194.400,M2,243070,ASTRO DECOR 30X60 GB,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,291.600,M2,243050,MARMOL ALBA 30X60  GB,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0171452,ZFNA,1000,10,6/28/2025,2025,209,102160,194.400,M2,203072,ALISIOS 30X60 PRIMERA,YEIMY ALEJANDRA PERILLA MORENO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,109.440,M2,231094,MADERA AGAR DUAL 19.3X118.4 CYR PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,109.440,M2,231062,LIBANO CAFE 19.3X118.4 PRIMERA DUAL RECT,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,388.800,M2,203124,MADERA SANDALO 60X60 PRIMERA EXC,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,194.400,M2,203138,ITRIA CENIZO 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,167.670,M2,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,259.200,M2,230035,DIAMANTE BATTISTI CYR 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172156,ZFNA,1000,10,7/29/2025,2025,209,100635,167.670,M2,231038,PICASSO 58.4 X118.4 PRIMERA RECT,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EBGN14439,ZFNA,1000,10,8/28/2025,2025,209,100387,82.800,M2,230071,TORMES 58.4X118.4 PRIMERA,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EBGN14439,ZFNA,1000,10,8/28/2025,2025,209,100387,0.000,M2,230071,TORMES 58.4X118.4 PRIMERA,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
96003576,ZFCO,1000,10,8/28/2025,2025,209,104385,14.490,M2,231028,TELLUS GRIS 58.4X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
96003576,ZFCO,1000,10,8/28/2025,2025,209,104385,3.240,M2,203151,COCORA 30X60 PRIMERA,CERAMICA ITALIA S A,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,388.800,M2,243062,ITRIA GRIS 60X60 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,259.200,M2,243061,ITRIA BEIGE 60X60 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,272.160,M2,243085,D-CHIARA 45X90.1 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceranatto,DIAMANTES,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,0.000,M2,243085,D-CHIARA 45X90.1 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceranatto,DIAMANTES,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,0.000,M2,243085,D-CHIARA 45X90.1 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceranatto,DIAMANTES,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,259.200,M2,243073,ARIETTA 60X60 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,63.000,M2,242032,D-MADERA TECA 25X75 GB,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172758,ZFNA,1000,10,8/28/2025,2025,209,102392,518.400,M2,203034,CERITALIA TD 60X60,GEOVANNY ANDRES MOLINA CAMARGO,GTE. MARIA FERNANDEZ,Ceramica,DIAMANTES,REVESTIMIENTO
EP0172759,ZFNA,1000,10,8/28/2025,2025,209,100338,129.600,M2,243062,ITRIA GRIS 60X60 GB,GABRIEL CAMARGO PEREZ,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203171,BOSCO MIEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203173,BOSCO CAMEL 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203174,NEUTRA LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203176,VITA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203177,AURA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203178,VITA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203179,AURA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203180,ETERNA ESTRUCTURADO 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203181,ETERNA 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
96003582,ZFCO,1000,10,8/28/2025,2025,205,104385,1.002,M2,203182,BOSCO LIGHT 31X101 PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003583,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003583,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003584,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003584,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,486.000,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,388.800,M2,203045,CATANIA 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,259.200,M2,202227,EXTERIOR MEDELLIN GRIS 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,111.780,M2,231067,TIVOLLI 58.4X118.4 PRIMERA DUAL RECT,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,111.780,M2,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,259.200,M2,203060,MADERA SABINO 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,97.200,M2,203137,ITRIA PERLA 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,97.200,M2,203080,ITRIA BEIGE 30X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EP0172776,ZFNA,1000,10,8/28/2025,2025,209,100635,97.200,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003585,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
96003585,ZFCO,1000,10,8/28/2025,2025,205,104385,1,M2,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,CERAMICA ITALIA S A,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
87141504,G2,1000,10,8/29/2025,2025,205,101225,3.600,M2,203124,D-MADERA SANDALO 60X60 PRIMERA EXC,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
87141504,G2,1000,10,8/29/2025,2025,205,101225,1.800,M2,203034,CERITALIA TD 60X60,DISTRIBUIDORA RICAURTE Y CIA LTDA,GTE. CESAR ARAMENDEZ,Ceramica,DIAMANTES,REVESTIMIENTO
87141517,G2,1000,10,8/29/2025,2025,205,137211,1.800,M2,202058,ARCHI CENIZO 60X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
87141519,G2,1000,10,8/29/2025,2025,209,100608,3.600,M2,203062,ITRIA GRIS 60X60 PRIMERA,CERAMICAS CALDAS AYR SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139710,G2,1000,10,5/1/2025,2025,209,133748,4.860,M2,202289,D-LIMOS GREY 45X90.1 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139711,G2,1000,10,5/1/2025,2025,209,133748,3.240,M2,203011,D-OMNIA CREMA 30X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
87139711,G2,1000,10,5/1/2025,2025,209,133748,1.800,M2,203010,D-OMNIA CREMA  60X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
87139712,G2,1000,10,5/1/2025,2025,209,133748,12.420,M2,230022,MORANDI GRIS 58.4X118.4 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139713,G2,1000,10,5/1/2025,2025,209,100635,5.400,M2,203060,MADERA SABINO 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
87139713,G2,1000,10,5/1/2025,2025,209,100635,5.400,M2,203045,CATANIA 60X60 PRIMERA,GRUPO DEFA SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
87139721,G2,1000,10,5/1/2025,2025,209,133748,6.210,M2,230022,MORANDI GRIS 58.4X118.4 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139722,G2,1000,10,5/1/2025,2025,209,133748,1.215,M2,202287,D-LIMOS CREMA 45X90.1 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139722,G2,1000,10,5/1/2025,2025,209,133748,1.380,M2,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
87139751,ZBRE,1000,10,5/3/2025,2025,209,290,64.800,M2,201386,MACERATA MARFIL 30X60 PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
87139751,ZBRE,1000,10,5/3/2025,2025,209,290,32.400,M2,201386,MACERATA MARFIL 30X60 PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
87139751,ZBRE,1000,10,5/3/2025,2025,209,290,64.800,M2,203072,ALISIOS 30X60 PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
87139751,ZBRE,1000,10,5/3/2025,2025,209,290,32.400,M2,203072,ALISIOS 30X60 PRIMERA,MATERIALES ART SOACHA,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
87139805,G2,1000,10,5/7/2025,2025,209,101226,1.800,M2,202227,EXTERIOR MEDELLIN GRIS 60X60 PRIMERA,EUROPLAZA S.A.,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
87139828,G2,1000,10,5/7/2025,2025,209,100627,64.800,M2,203073,ARIETTA 60X60 PRIMERA,ARCOE S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
87139882,G2,1000,10,5/12/2025,2025,205,133651,1.620,M2,203160,ISEO NATURE 30X60 PRIMERA,FERRETERIA CENTRAL CA S.A.S.,GTE. CESAR ARAMENDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
87139882,G2,1000,10,5/12/2025,2025,205,133651,4.860,M2,203142,TORREJON BEIGE 30X60 PRIMERA,FERRETERIA CENTRAL CA S.A.S.,GTE. CESAR ARAMENDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
87139885,G2,1000,10,5/12/2025,2025,209,100638,3.600,M2,203062,ITRIA GRIS 60X60 PRIMERA,DECORACIONES Y CERAMICAS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139897,G2,1000,10,5/13/2025,2025,209,100387,1.800,M2,203062,ITRIA GRIS 60X60 PRIMERA,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139897,G2,1000,10,5/13/2025,2025,209,100387,3.600,M2,243055,CATANIA 60X60 GB,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
87139898,G2,1000,10,5/13/2025,2025,209,133748,1.800,M2,203062,ITRIA GRIS 60X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
87139899,G2,1000,10,5/13/2025,2025,209,178,2.160,M2,203091,ALAMY GREY 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
87139899,G2,1000,10,5/13/2025,2025,209,178,2.070,M2,231057,TOBA 58.4X118.4 PRIMERA DUAL RECT,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
87139899,G2,1000,10,5/13/2025,2025,209,178,8.100,M2,203071,D-MANTELLO 30X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
87139930,G2,1000,10,5/14/2025,2025,205,109,1.620,M2,242158,D-LOMBARDIA PLATA 45X90.1 GB,MULTICENTRO COMERCIALIZADORA/GIRARD,GTE. CESAR ARAMENDEZ,Ceramica,NATURAL-PIEDRA,REVESTIMIENTO
87139931,G2,1000,10,5/14/2025,2025,209,100553,1.620,M2,203072,ALISIOS 30X60 PRIMERA,IMPACTO CERAMICO JP S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
87139932,G2,1000,10,5/14/2025,2025,209,100887,2.070,M2,231039,BERILO 58.4x118.4 PRIMERA RECT,ALFA Y OMEGA ENCHAPES Y ACABADOS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
87139932,G2,1000,10,5/14/2025,2025,209,100887,0.360,M2,203073,ARIETTA 60X60 PRIMERA,ALFA Y OMEGA ENCHAPES Y ACABADOS,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
