IDCliente,NombreCliente,SKU,Descripción,Grupo_Material_1,Grupo_Vendedores,zona_ventas,Mes_prediccion,Trimestre,Año,cantidad_sugerida,registros_historicos,ultima_compra,promedio_historico
104385,CERAMICA ITALIA S A,231073,BRECCIA CREMA 60X60 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,1.53,8,2025-08-26,1.12
104385,CERAMICA ITALIA S A,231073,BRECCIA CREMA 60X60 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,1.53,8,2025-08-26,1.12
104385,CERAMICA ITALIA S A,231074,BRECCIA ROCK 60X60 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,1.53,5,2025-08-26,1.2
104385,CERAMICA ITALIA S A,231074,BRECCIA ROCK 60X60 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,1.53,5,2025-08-26,1.2
104385,CERAMICA ITALIA S A,231074,BRECCIA ROCK 60X60 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,1.53,5,2025-08-26,1.2
104385,CERAMICA ITALIA S A,231076,GIORNO 58.4X118.4 PRIMERA RECT,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,1.53,11,2025-08-26,1.09
104385,CERAMICA ITALIA S A,231076,GIORNO 58.4X118.4 PRIMERA RECT,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,1.53,11,2025-08-26,1.09
104385,CERAMICA ITALIA S A,231076,GIORNO 58.4X118.4 PRIMERA RECT,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,1.53,11,2025-08-26,1.09
104385,CERAMICA ITALIA S A,231078,MARGHERA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,2.68,14,2025-08-26,1.29
104385,CERAMICA ITALIA S A,231078,MARGHERA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,2.68,14,2025-08-26,1.29
104385,CERAMICA ITALIA S A,231078,MARGHERA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,2.68,14,2025-08-26,1.29
104385,CERAMICA ITALIA S A,231079,GROTTA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,2.68,12,2025-08-26,1.33
104385,CERAMICA ITALIA S A,231079,GROTTA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,2.68,12,2025-08-26,1.33
104385,CERAMICA ITALIA S A,231079,GROTTA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,2.68,12,2025-08-26,1.33
104385,CERAMICA ITALIA S A,231080,BETON CREMA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,2.68,11,2025-08-26,1.36
104385,CERAMICA ITALIA S A,231080,BETON CREMA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,2.68,11,2025-08-26,1.36
104385,CERAMICA ITALIA S A,231080,BETON CREMA 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,2.68,11,2025-08-26,1.36
104385,CERAMICA ITALIA S A,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,2.68,12,2025-08-26,1.33
104385,CERAMICA ITALIA S A,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,2.68,12,2025-08-26,1.33
104385,CERAMICA ITALIA S A,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,2.68,12,2025-08-26,1.33
104385,CERAMICA ITALIA S A,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,2.3,2,2025-08-26,2.0
104385,CERAMICA ITALIA S A,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,2.3,2,2025-08-26,2.0
104385,CERAMICA ITALIA S A,231092,TURCHI DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,2.3,2,2025-08-26,2.0
104385,CERAMICA ITALIA S A,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,1.15,6,2025-08-28,1.5
104385,CERAMICA ITALIA S A,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,1.15,6,2025-08-28,1.5
104385,CERAMICA ITALIA S A,231095,TAVIRA TERRA DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,1.15,6,2025-08-28,1.5
104385,CERAMICA ITALIA S A,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,1.15,6,2025-08-28,1.5
104385,CERAMICA ITALIA S A,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,1.15,6,2025-08-28,1.5
104385,CERAMICA ITALIA S A,231096,TAVIRA GREY DUAL 19.3X118.4 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,1.15,6,2025-08-28,1.5
120226,JHON HEIDER CORONADO BALLESTEROS,201385,MACERATA ALMENDRA 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,56.82,2,2025-07-16,49.41
120226,JHON HEIDER CORONADO BALLESTEROS,201385,MACERATA ALMENDRA 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,56.82,2,2025-07-16,49.41
120226,JHON HEIDER CORONADO BALLESTEROS,201385,MACERATA ALMENDRA 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,56.82,2,2025-07-16,49.41
121361,EDWIN YESID SOSA BUITRAGO,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,111.78,2,2025-06-28,97.2
121361,EDWIN YESID SOSA BUITRAGO,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,111.78,2,2025-06-28,97.2
121361,EDWIN YESID SOSA BUITRAGO,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,111.78,2,2025-06-28,97.2
121361,EDWIN YESID SOSA BUITRAGO,201386,MACERATA MARFIL 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,56.82,2,2025-07-28,49.41
121361,EDWIN YESID SOSA BUITRAGO,201386,MACERATA MARFIL 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,56.82,2,2025-07-28,49.41
121361,EDWIN YESID SOSA BUITRAGO,201386,MACERATA MARFIL 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,56.82,2,2025-07-28,49.41
121361,EDWIN YESID SOSA BUITRAGO,202058,ARCHI CENIZO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,149.04,2,2025-06-28,129.6
121361,EDWIN YESID SOSA BUITRAGO,202058,ARCHI CENIZO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,149.04,2,2025-06-28,129.6
121361,EDWIN YESID SOSA BUITRAGO,202058,ARCHI CENIZO 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,149.04,2,2025-06-28,129.6
121361,EDWIN YESID SOSA BUITRAGO,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,76.59,2,2025-05-14,66.6
121361,EDWIN YESID SOSA BUITRAGO,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,76.59,2,2025-05-14,66.6
121361,EDWIN YESID SOSA BUITRAGO,202226,EXTERIOR MEDELLIN 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,76.59,2,2025-05-14,66.6
121361,EDWIN YESID SOSA BUITRAGO,263038,PICASSO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,10,4,2025,32.93,2,2025-07-28,28.64
121361,EDWIN YESID SOSA BUITRAGO,263038,PICASSO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,11,4,2025,32.93,2,2025-07-28,28.64
121361,EDWIN YESID SOSA BUITRAGO,263038,PICASSO 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,12,4,2025,32.93,2,2025-07-28,28.64
121361,EDWIN YESID SOSA BUITRAGO,263043,CARRARA REAL 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,10,4,2025,108.71,3,2025-07-28,94.53
121361,EDWIN YESID SOSA BUITRAGO,263043,CARRARA REAL 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,11,4,2025,108.71,3,2025-07-28,94.53
121361,EDWIN YESID SOSA BUITRAGO,263043,CARRARA REAL 58.4 X118.4 GB RECT,Ceranatto,GTE. MARIA FERNANDEZ,0,12,4,2025,108.71,3,2025-07-28,94.53
133651,FERRETERIA CENTRAL CA S.A.S.,202057,ARCHI TERRA 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,141.45,3,2025-07-30,123.0
133651,FERRETERIA CENTRAL CA S.A.S.,202057,ARCHI TERRA 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,141.45,3,2025-07-30,123.0
133651,FERRETERIA CENTRAL CA S.A.S.,202057,ARCHI TERRA 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,141.45,3,2025-07-30,123.0
133651,FERRETERIA CENTRAL CA S.A.S.,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,298.08,2,2025-07-30,259.2
133651,FERRETERIA CENTRAL CA S.A.S.,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,298.08,2,2025-07-30,259.2
133651,FERRETERIA CENTRAL CA S.A.S.,203060,MADERA SABINO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,298.08,2,2025-07-30,259.2
133651,FERRETERIA CENTRAL CA S.A.S.,203149,TORREJON GRIS 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,56.82,2,2025-06-06,49.41
133651,FERRETERIA CENTRAL CA S.A.S.,203149,TORREJON GRIS 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,56.82,2,2025-06-06,49.41
133651,FERRETERIA CENTRAL CA S.A.S.,203149,TORREJON GRIS 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,56.82,2,2025-06-06,49.41
133651,FERRETERIA CENTRAL CA S.A.S.,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,149.04,2,2025-07-19,129.6
133651,FERRETERIA CENTRAL CA S.A.S.,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,149.04,2,2025-07-19,129.6
133651,FERRETERIA CENTRAL CA S.A.S.,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,149.04,2,2025-07-19,129.6
133651,FERRETERIA CENTRAL CA S.A.S.,231073,BRECCIA CREMA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,76.59,2,2025-06-06,66.6
133651,FERRETERIA CENTRAL CA S.A.S.,231073,BRECCIA CREMA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,76.59,2,2025-06-06,66.6
133651,FERRETERIA CENTRAL CA S.A.S.,231073,BRECCIA CREMA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,76.59,2,2025-06-06,66.6
133748,FEGO INGENIERIA SAS,202002,D-OTRANTO TERRA 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,447.74,3,2025-08-21,389.34
133748,FEGO INGENIERIA SAS,202002,D-OTRANTO TERRA 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,447.74,3,2025-08-21,389.34
133748,FEGO INGENIERIA SAS,202002,D-OTRANTO TERRA 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,447.74,3,2025-08-21,389.34
133748,FEGO INGENIERIA SAS,202241,FONTANA BIANCO 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,670.68,3,2025-05-23,583.2
133748,FEGO INGENIERIA SAS,202241,FONTANA BIANCO 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,670.68,3,2025-05-23,583.2
133748,FEGO INGENIERIA SAS,202241,FONTANA BIANCO 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,670.68,3,2025-05-23,583.2
133748,FEGO INGENIERIA SAS,203010,D-OMNIA CREMA  60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,2.07,2,2025-05-23,1.8
133748,FEGO INGENIERIA SAS,203010,D-OMNIA CREMA  60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,2.07,2,2025-05-23,1.8
133748,FEGO INGENIERIA SAS,203010,D-OMNIA CREMA  60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,2.07,2,2025-05-23,1.8
133748,FEGO INGENIERIA SAS,203011,D-OMNIA CREMA 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,39.12,3,2025-06-12,34.02
133748,FEGO INGENIERIA SAS,203011,D-OMNIA CREMA 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,39.12,3,2025-06-12,34.02
133748,FEGO INGENIERIA SAS,203011,D-OMNIA CREMA 30X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,39.12,3,2025-06-12,34.02
133748,FEGO INGENIERIA SAS,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,75.55,2,2025-08-21,65.7
133748,FEGO INGENIERIA SAS,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,75.55,2,2025-08-21,65.7
133748,FEGO INGENIERIA SAS,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,75.55,2,2025-08-21,65.7
133748,FEGO INGENIERIA SAS,203062,ITRIA GRIS 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,405.72,4,2025-08-21,265.05
133748,FEGO INGENIERIA SAS,203062,ITRIA GRIS 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,405.72,4,2025-08-21,265.05
133748,FEGO INGENIERIA SAS,203062,ITRIA GRIS 60X60 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,405.72,4,2025-08-21,265.05
133748,FEGO INGENIERIA SAS,230022,MORANDI GRIS 58.4X118.4 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,10.71,2,2025-05-01,9.32
133748,FEGO INGENIERIA SAS,230022,MORANDI GRIS 58.4X118.4 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,10.71,2,2025-05-01,9.32
133748,FEGO INGENIERIA SAS,230022,MORANDI GRIS 58.4X118.4 PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,10.71,2,2025-05-01,9.32
137211,DEKKOR HOUSE SAS,201382,MACERATA AVELLANA 30X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,39.74,6,2025-08-21,37.26
137211,DEKKOR HOUSE SAS,201382,MACERATA AVELLANA 30X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,39.74,6,2025-08-21,37.26
137211,DEKKOR HOUSE SAS,201382,MACERATA AVELLANA 30X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,39.74,6,2025-08-21,37.26
137211,DEKKOR HOUSE SAS,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,3.73,2,2025-06-24,3.24
137211,DEKKOR HOUSE SAS,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,3.73,2,2025-06-24,3.24
137211,DEKKOR HOUSE SAS,201383,MACERATA WENGUE 30X60  PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,3.73,2,2025-06-24,3.24
137211,DEKKOR HOUSE SAS,201386,MACERATA MARFIL 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,10.56,4,2025-06-24,7.29
137211,DEKKOR HOUSE SAS,201386,MACERATA MARFIL 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,10.56,4,2025-06-24,7.29
137211,DEKKOR HOUSE SAS,201386,MACERATA MARFIL 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,10.56,4,2025-06-24,7.29
137211,DEKKOR HOUSE SAS,202058,ARCHI CENIZO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,22.08,5,2025-08-29,12.96
137211,DEKKOR HOUSE SAS,202058,ARCHI CENIZO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,22.08,5,2025-08-29,12.96
137211,DEKKOR HOUSE SAS,202058,ARCHI CENIZO 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,22.08,5,2025-08-29,12.96
137211,DEKKOR HOUSE SAS,203040,MARMOL ALBA 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,34.15,6,2025-07-25,24.57
137211,DEKKOR HOUSE SAS,203040,MARMOL ALBA 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,34.15,6,2025-07-25,24.57
137211,DEKKOR HOUSE SAS,203040,MARMOL ALBA 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,34.15,6,2025-07-25,24.57
137211,DEKKOR HOUSE SAS,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,20.7,2,2025-07-31,18.0
137211,DEKKOR HOUSE SAS,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,20.7,2,2025-07-31,18.0
137211,DEKKOR HOUSE SAS,203061,ITRIA BEIGE 60X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,20.7,2,2025-07-31,18.0
137211,DEKKOR HOUSE SAS,203080,ITRIA BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,12.42,3,2025-07-31,10.8
137211,DEKKOR HOUSE SAS,203080,ITRIA BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,12.42,3,2025-07-31,10.8
137211,DEKKOR HOUSE SAS,203080,ITRIA BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,12.42,3,2025-07-31,10.8
137211,DEKKOR HOUSE SAS,203081,ITRIA GRIS 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,26.08,6,2025-07-25,13.5
137211,DEKKOR HOUSE SAS,203081,ITRIA GRIS 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,26.08,6,2025-07-25,13.5
137211,DEKKOR HOUSE SAS,203081,ITRIA GRIS 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,26.08,6,2025-07-25,13.5
137211,DEKKOR HOUSE SAS,203139,ITRIA PLOMO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,22.98,3,2025-07-25,19.98
137211,DEKKOR HOUSE SAS,203139,ITRIA PLOMO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,22.98,3,2025-07-25,19.98
137211,DEKKOR HOUSE SAS,203139,ITRIA PLOMO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,22.98,3,2025-07-25,19.98
137211,DEKKOR HOUSE SAS,203150,BARU 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,19.56,2,2025-08-21,17.01
137211,DEKKOR HOUSE SAS,203150,BARU 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,19.56,2,2025-08-21,17.01
137211,DEKKOR HOUSE SAS,203150,BARU 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,19.56,2,2025-08-21,17.01
137211,DEKKOR HOUSE SAS,203152,BROOKLYN 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,4.35,3,2025-06-10,3.78
137211,DEKKOR HOUSE SAS,203152,BROOKLYN 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,4.35,3,2025-06-10,3.78
137211,DEKKOR HOUSE SAS,203152,BROOKLYN 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,4.35,3,2025-06-10,3.78
137211,DEKKOR HOUSE SAS,203154,IZAR BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,25.46,5,2025-08-21,20.41
137211,DEKKOR HOUSE SAS,203154,IZAR BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,25.46,5,2025-08-21,20.41
137211,DEKKOR HOUSE SAS,203154,IZAR BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,25.46,5,2025-08-21,20.41
137211,DEKKOR HOUSE SAS,203159,TORREJON MIX 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,4.97,3,2025-05-30,4.32
137211,DEKKOR HOUSE SAS,203159,TORREJON MIX 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,4.97,3,2025-05-30,4.32
137211,DEKKOR HOUSE SAS,203159,TORREJON MIX 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,4.97,3,2025-05-30,4.32
137211,DEKKOR HOUSE SAS,231024,GINEVRA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,46.92,3,2025-08-21,40.8
137211,DEKKOR HOUSE SAS,231024,GINEVRA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,46.92,3,2025-08-21,40.8
137211,DEKKOR HOUSE SAS,231024,GINEVRA 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,46.92,3,2025-08-21,40.8
137211,DEKKOR HOUSE SAS,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,36.05,2,2025-06-10,31.35
137211,DEKKOR HOUSE SAS,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,36.05,2,2025-06-10,31.35
137211,DEKKOR HOUSE SAS,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,36.05,2,2025-06-10,31.35
137211,DEKKOR HOUSE SAS,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,58.65,5,2025-08-21,32.4
137211,DEKKOR HOUSE SAS,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,58.65,5,2025-08-21,32.4
137211,DEKKOR HOUSE SAS,231072,CARISTO 60X60 CYR PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,58.65,5,2025-08-21,32.4
137554,DECORDANCO SAS,203142,TORREJON BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,2.79,2,2025-07-19,2.43
137554,DECORDANCO SAS,203142,TORREJON BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,2.79,2,2025-07-19,2.43
137554,DECORDANCO SAS,203142,TORREJON BEIGE 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,2.79,2,2025-07-19,2.43
139469,DISEÑO GRES S A S,203139,ITRIA PLOMO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,63.34,2,2025-08-26,55.08
139469,DISEÑO GRES S A S,203139,ITRIA PLOMO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,63.34,2,2025-08-26,55.08
139469,DISEÑO GRES S A S,203139,ITRIA PLOMO 30X60 PRIMERA,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,63.34,2,2025-08-26,55.08
139469,DISEÑO GRES S A S,231061,BARROCO 58.4X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,10,4,2025,11.9,2,2025-08-01,10.35
139469,DISEÑO GRES S A S,231061,BARROCO 58.4X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,11,4,2025,11.9,2,2025-08-01,10.35
139469,DISEÑO GRES S A S,231061,BARROCO 58.4X118.4 PRIMERA DUAL RECT,Ceramica,GTE. CESAR ARAMENDEZ,0,12,4,2025,11.9,2,2025-08-01,10.35
142900,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,201382,MACERATA AVELLANA 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,10,4,2025,111.78,2,2025-08-08,97.2
142900,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,201382,MACERATA AVELLANA 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,11,4,2025,111.78,2,2025-08-08,97.2
142900,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,201382,MACERATA AVELLANA 30X60  PRIMERA,Ceramica,GTE. MARIA FERNANDEZ,0,12,4,2025,111.78,2,2025-08-08,97.2
